picture_height,payment_MLATB,condition,sold_quantity,available_quantity,automatic_relist,title_length,picture_width,listing_type_id,payment_MLAOT,shipping_mode_binary
365.0,1,1,0,2,0,52,500.0,bronze,0,1
184.0,0,1,0,1,0,24,240.0,bronze,0,1
444.0,1,1,0,1,0,53,500.0,bronze,0,0
500.0,0,1,4,1,0,45,375.0,bronze,0,0
500.0,1,1,0,1,0,58,316.0,bronze,1,1
350.0,1,1,13,11,0,29,500.0,bronze,0,1
375.0,0,1,0,1,0,54,499.0,silver,0,0
375.0,0,1,0,6,0,49,500.0,silver,0,1
245.0,0,1,0,1,0,54,300.0,silver,0,0
375.0,1,0,0,1,0,60,500.0,bronze,1,1
500.0,1,0,0,4,0,56,375.0,bronze,0,0
500.0,1,1,69,6,0,60,500.0,gold,0,1
500.0,1,0,0,1,0,38,317.0,bronze,0,1
280.0,0,1,0,1,0,60,350.0,bronze,0,0
375.0,0,0,0,1,0,58,500.0,bronze,0,1
500.0,0,0,0,1,0,30,281.0,free,0,1
375.0,0,1,6,3,0,33,500.0,silver,1,1
500.0,1,1,0,10,0,13,291.0,bronze,1,0
450.0,1,0,0,1,0,35,450.0,free,0,0
375.0,1,0,0,1,0,53,500.0,bronze,0,1
263.0,1,1,0,1,0,60,500.0,bronze,1,0
500.0,1,1,0,10,0,46,500.0,bronze,1,0
500.0,1,1,0,1,0,50,500.0,bronze,1,1
375.0,0,0,0,1,0,38,500.0,free,0,0
375.0,1,0,0,1,0,23,500.0,free,1,1
472.0,1,1,3,47,0,31,472.0,bronze,0,1
375.0,0,0,0,1,0,55,500.0,gold_premium,0,0
400.0,1,1,0,1,0,56,500.0,bronze,1,1
125.0,1,1,0,1,0,40,125.0,bronze,0,1
349.0,0,0,0,1,0,42,500.0,bronze,0,0
194.0,0,0,0,1,0,29,259.0,free,0,0
375.0,0,0,0,1,0,56,500.0,bronze,0,1
500.0,1,0,0,1,0,29,375.0,bronze,0,1
500.0,0,0,0,1,0,15,333.0,free,0,1
375.0,1,1,0,1,0,40,500.0,bronze,1,0
365.0,1,1,0,4,0,52,500.0,bronze,0,0
365.0,1,1,0,4,0,52,500.0,bronze,0,0
365.0,1,1,0,4,0,52,500.0,bronze,0,0
365.0,1,1,0,4,0,52,500.0,bronze,0,0
375.0,1,0,0,1,0,23,500.0,bronze,1,1
289.0,1,1,0,1,0,33,200.0,bronze,1,1
286.0,0,1,0,3,0,53,288.0,bronze,0,1
390.0,1,1,3,1,0,38,251.0,bronze,1,1
500.0,0,1,0,5,1,49,372.0,silver,0,0
330.0,1,1,0,5,1,48,437.0,gold_special,1,0
500.0,0,1,0,6,1,36,375.0,gold_special,0,0
500.0,0,1,0,6,1,36,375.0,gold_special,0,0
500.0,0,1,0,6,1,36,375.0,gold_special,0,0
500.0,0,1,0,6,1,36,375.0,gold_special,0,0
500.0,0,1,0,6,1,36,375.0,gold_special,0,0
500.0,0,1,0,6,1,36,375.0,gold_special,0,0
68.0,1,1,0,1,0,32,133.0,bronze,1,1
262.0,0,1,0,100,0,52,300.0,bronze,0,0
500.0,0,1,27,4,0,26,500.0,silver,1,0
500.0,1,1,0,10,0,36,312.0,bronze,1,1
500.0,1,1,0,5,0,60,374.0,bronze,0,1
145.0,0,0,0,1,0,31,500.0,free,0,0
500.0,0,1,0,20,0,55,500.0,bronze,0,1
500.0,0,1,0,20,0,55,500.0,bronze,0,1
375.0,0,0,0,1,0,40,500.0,free,0,1
424.0,0,1,0,5,0,48,471.0,silver,0,1
500.0,1,0,0,1,0,48,375.0,free,0,0
391.0,1,0,0,1,0,55,500.0,bronze,0,1
500.0,0,1,0,1,0,60,375.0,bronze,0,1
500.0,0,1,0,1,0,40,500.0,bronze,0,0
375.0,0,1,2,98,0,36,500.0,bronze,0,0
452.0,1,1,0,100,0,56,500.0,bronze,0,1
471.0,0,1,0,15,0,31,275.0,bronze,0,0
97.0,0,1,0,10,0,39,160.0,bronze,0,0
500.0,0,1,0,1,0,27,281.0,free,0,1
500.0,1,1,0,2,0,44,375.0,bronze,1,1
500.0,1,0,0,1,0,55,374.0,bronze,0,1
377.0,1,1,0,10,0,59,500.0,bronze,0,1
334.0,0,0,0,1,0,54,500.0,silver,0,0
400.0,1,1,0,1,0,23,500.0,bronze,0,1
374.0,1,0,0,1,0,35,500.0,bronze,0,0
399.0,1,1,3,1,0,60,300.0,silver,1,0
500.0,0,1,2,1,0,47,497.0,bronze,0,1
281.0,1,0,0,1,0,18,500.0,free,1,1
375.0,0,0,0,1,0,59,500.0,free,0,0
375.0,1,0,0,1,0,60,500.0,bronze,1,1
375.0,1,1,0,1,0,27,500.0,bronze,0,0
220.0,0,1,1,1,0,48,131.0,bronze,0,1
250.0,0,1,1367,477,1,57,250.0,gold_premium,0,1
295.0,0,1,0,1,0,69,500.0,silver,0,0
374.0,1,0,0,1,0,53,500.0,bronze,0,0
500.0,1,1,0,11,0,58,500.0,bronze,1,0
294.0,0,1,0,1,0,28,500.0,bronze,0,0
377.0,1,1,0,10,0,60,500.0,bronze,0,1
480.0,1,1,2,1,0,40,400.0,silver,1,0
500.0,1,1,0,1,0,47,349.0,bronze,1,1
500.0,0,0,0,1,0,60,400.0,free,0,0
500.0,0,1,0,10,0,56,354.0,bronze,0,0
375.0,0,1,0,8,0,46,500.0,bronze,0,1
500.0,0,0,0,1,0,54,375.0,bronze,1,0
375.0,1,0,0,1,0,34,500.0,bronze,0,1
231.0,1,1,1,2,0,45,230.0,silver,0,1
500.0,0,0,0,1,0,27,491.0,bronze,0,1
437.0,1,1,0,1,0,55,500.0,bronze,1,0
130.0,0,1,0,1,0,60,87.0,bronze,0,1
500.0,0,1,15,4,1,40,500.0,silver,0,0
375.0,1,1,4,3,0,34,500.0,silver,0,0
375.0,1,0,0,1,0,39,500.0,free,0,0
375.0,0,0,0,1,0,13,500.0,free,0,0
500.0,0,0,0,1,0,57,268.0,bronze,0,0
500.0,1,1,0,2,0,28,500.0,silver,1,1
376.0,0,0,1,1,0,35,500.0,free,0,0
375.0,0,0,0,1,0,27,500.0,gold,0,0
280.0,1,1,0,3,0,18,500.0,bronze,1,0
500.0,1,0,0,1,0,58,357.0,bronze,0,1
420.0,1,1,0,10,0,24,420.0,bronze,1,1
500.0,1,1,0,1,0,54,333.0,free,0,0
420.0,0,1,6,1,0,53,500.0,silver,0,0
422.0,1,1,0,20,0,57,340.0,bronze,1,0
500.0,1,0,0,1,0,60,490.0,bronze,0,0
423.0,1,1,0,1,0,55,308.0,bronze,0,0
250.0,0,0,0,1,0,40,250.0,free,0,1
500.0,1,1,0,6,0,60,375.0,bronze,0,0
375.0,0,1,0,1,0,35,500.0,bronze,1,0
280.0,1,1,5,1,0,53,280.0,bronze,0,1
300.0,0,0,0,1,0,58,500.0,free,0,0
351.0,0,1,0,6,0,23,500.0,bronze,0,1
351.0,0,1,0,6,0,23,500.0,bronze,0,1
351.0,0,1,0,6,0,23,500.0,bronze,0,1
351.0,0,1,0,6,0,23,500.0,bronze,0,1
351.0,0,1,0,6,0,23,500.0,bronze,0,1
351.0,0,1,0,6,0,23,500.0,bronze,0,1
375.0,1,0,0,2,0,56,500.0,bronze,1,0
375.0,0,0,0,1,0,33,500.0,free,0,0
500.0,1,1,0,1,0,56,477.0,bronze,0,0
427.0,1,1,0,1,0,18,427.0,bronze,0,1
500.0,0,0,0,1,0,54,359.0,free,1,1
350.0,0,1,6,14,1,26,350.0,gold_special,0,0
500.0,0,0,0,1,0,42,374.0,bronze,0,1
135.0,0,0,0,1,0,15,180.0,bronze,0,0
400.0,1,1,0,1,0,24,290.0,bronze,0,1
225.0,1,1,0,1,0,30,225.0,bronze,1,1
375.0,0,0,0,1,0,45,500.0,gold_premium,0,0
251.0,1,1,0,1,0,59,500.0,bronze,0,0
500.0,1,0,0,1,0,59,375.0,free,1,1
375.0,0,1,0,1,0,8,500.0,bronze,0,0
450.0,1,0,0,1,0,26,500.0,bronze,1,0
375.0,0,0,0,1,0,32,500.0,bronze,0,0
500.0,1,0,0,1,0,40,469.0,free,0,1
500.0,1,0,0,1,0,53,307.0,bronze,0,1
375.0,0,1,0,19,0,49,500.0,bronze,0,0
332.0,0,0,0,1,0,44,500.0,free,0,0
500.0,0,0,0,1,0,55,374.0,free,0,0
429.0,1,1,3,1,0,56,500.0,bronze,0,1
500.0,1,1,0,4,0,56,500.0,silver,0,1
375.0,1,0,0,1,0,54,500.0,free,0,0
320.0,1,1,0,1,0,50,320.0,silver,1,1
400.0,0,1,0,1,0,40,480.0,bronze,0,1
375.0,0,1,0,1,0,39,500.0,bronze,0,1
500.0,1,1,0,1,0,56,500.0,bronze,0,0
470.0,0,0,0,1,0,59,352.0,bronze,0,0
374.0,1,0,0,1,0,55,500.0,bronze,0,1
375.0,1,1,1,2,0,57,500.0,bronze,0,1
500.0,1,0,0,1,0,58,354.0,bronze,0,1
500.0,1,1,0,1,0,60,335.0,bronze,0,1
300.0,1,0,0,1,0,50,300.0,bronze,0,1
375.0,1,0,0,1,0,57,500.0,bronze,0,0
263.0,1,1,7,93,0,41,400.0,bronze,0,1
119.0,0,1,0,1,0,47,119.0,bronze,0,1
500.0,1,1,0,10,1,50,500.0,gold_special,1,1
375.0,0,0,0,1,0,60,500.0,gold,0,0
363.0,0,0,0,1,0,51,500.0,bronze,0,1
500.0,0,1,0,1,0,32,375.0,free,0,0
500.0,1,0,0,1,0,38,281.0,bronze,0,1
500.0,0,0,0,1,0,38,406.0,free,0,0
499.0,1,1,0,1,0,40,496.0,silver,1,1
375.0,0,0,0,1,0,44,500.0,free,0,0
375.0,0,0,0,1,0,48,500.0,free,0,0
500.0,0,1,3,1,0,56,500.0,bronze,0,1
500.0,1,0,0,2,0,52,375.0,bronze,0,0
500.0,0,1,0,2,0,41,326.0,silver,0,1
500.0,0,1,0,2,0,41,326.0,silver,0,1
205.0,0,1,0,1,0,41,181.0,bronze,0,0
500.0,0,0,0,1,0,19,280.0,free,0,0
500.0,1,1,0,1,0,16,295.0,silver,0,0
500.0,1,1,0,1,0,41,478.0,bronze,0,1
316.0,0,0,0,1,0,29,500.0,free,0,0
281.0,1,1,0,5,0,59,500.0,bronze,1,1
375.0,0,0,0,1,0,58,500.0,free,0,1
374.0,1,0,0,1,0,59,500.0,bronze,0,1
500.0,0,0,0,1,0,26,500.0,free,0,0
375.0,0,0,1,1,0,19,500.0,free,0,0
500.0,0,0,0,1,0,60,375.0,free,0,1
375.0,1,0,0,1,0,51,500.0,free,0,0
500.0,0,1,1,1,0,22,326.0,bronze,0,1
428.0,1,1,9,90,0,53,500.0,bronze,0,1
160.0,1,1,0,2,0,53,315.0,bronze,0,1
130.0,1,1,0,3,0,57,85.0,bronze,0,1
500.0,0,0,0,1,0,34,281.0,free,0,0
500.0,1,1,2,7,0,45,434.0,bronze,1,1
500.0,1,1,0,1,0,60,476.0,bronze,0,0
334.0,1,0,0,1,0,37,500.0,free,0,1
500.0,0,1,0,2,0,34,500.0,bronze,0,1
176.0,1,1,0,2,0,60,113.0,bronze,1,1
200.0,0,1,2,1,0,32,500.0,bronze,0,0
500.0,0,0,0,1,0,28,281.0,free,0,0
250.0,1,1,1,1,0,46,177.0,bronze,0,0
372.0,0,0,0,1,0,58,500.0,bronze,0,1
333.0,1,1,0,1,1,55,500.0,gold_special,1,1
148.0,1,1,0,55,0,60,111.0,bronze,1,0
375.0,0,1,0,2,0,54,500.0,bronze,0,0
375.0,0,1,0,1,0,41,500.0,bronze,0,1
500.0,1,0,0,1,0,60,322.0,bronze,1,1
340.0,1,1,0,123,0,60,410.0,bronze,0,1
344.0,1,1,6,5,0,41,500.0,bronze,0,1
281.0,0,1,0,4,0,59,500.0,bronze,0,0
375.0,0,0,0,1,0,51,500.0,free,0,0
300.0,1,1,1,4,0,58,400.0,silver,1,0
193.0,1,0,0,1,0,60,133.0,bronze,0,0
500.0,0,0,0,1,0,59,375.0,free,0,0
375.0,0,0,0,1,0,15,500.0,free,0,0
375.0,1,1,0,4,0,52,500.0,bronze,1,0
375.0,0,1,5,10,0,29,500.0,bronze,0,0
500.0,0,1,0,4,0,48,375.0,bronze,0,0
375.0,1,0,0,1,0,18,500.0,bronze,0,0
500.0,0,1,18,1,0,60,500.0,silver,0,1
500.0,0,0,0,1,0,40,407.0,free,0,1
500.0,1,0,0,1,0,59,375.0,bronze,0,1
500.0,0,0,0,1,0,23,281.0,free,0,1
281.0,0,0,0,1,0,55,500.0,free,0,0
375.0,0,0,0,1,0,44,500.0,bronze,0,0
500.0,1,0,0,1,0,58,375.0,bronze,1,0
154.0,1,1,0,3,0,42,327.0,bronze,0,1
281.0,0,0,0,1,0,33,500.0,free,0,0
500.0,1,0,0,1,0,51,374.0,bronze,0,1
300.0,0,0,0,1,0,28,500.0,free,0,1
375.0,0,0,0,1,0,20,500.0,free,0,0
375.0,1,0,0,1,0,51,500.0,bronze,1,0
238.0,1,0,0,1,0,57,500.0,bronze,1,0
500.0,1,0,0,1,0,31,375.0,free,0,1
500.0,0,0,0,1,0,23,375.0,free,0,1
500.0,1,1,0,10,1,51,500.0,gold_special,1,1
500.0,0,0,0,1,0,55,296.0,free,0,0
500.0,0,0,0,1,0,48,375.0,free,0,0
317.0,1,1,0,3,0,57,230.0,bronze,0,1
270.0,1,1,1,1,0,57,270.0,bronze,0,1
375.0,0,0,0,1,0,57,500.0,bronze,0,1
375.0,1,1,0,1,0,50,500.0,bronze,0,1
335.0,1,1,0,1,0,59,500.0,bronze,1,1
500.0,1,1,0,1,0,44,371.0,silver,0,1
476.0,1,1,1,1,0,57,500.0,bronze,1,0
375.0,0,0,0,1,0,24,500.0,free,0,0
500.0,1,0,0,1,0,28,375.0,free,1,1
375.0,0,1,1,1,0,38,500.0,bronze,0,0
375.0,1,0,0,1,0,44,500.0,bronze,0,1
500.0,0,1,0,1,0,43,310.0,bronze,0,1
280.0,1,1,0,1,0,27,422.0,bronze,1,0
375.0,0,0,0,1,0,31,500.0,bronze,0,1
444.0,1,1,2,3,0,58,500.0,silver,0,1
500.0,1,0,0,1,0,38,352.0,bronze,0,1
401.0,1,1,0,5,0,35,400.0,bronze,1,0
210.0,0,0,0,1,0,60,500.0,bronze,0,0
500.0,1,1,525,11,0,59,305.0,gold,1,1
375.0,0,0,0,1,0,29,500.0,free,0,0
500.0,0,0,0,1,0,31,301.0,free,0,0
500.0,1,1,0,1,0,45,333.0,bronze,1,1
375.0,1,0,0,1,0,27,500.0,bronze,0,0
318.0,0,1,3,20,0,40,318.0,bronze,0,0
324.0,1,1,0,24,0,55,500.0,bronze,1,1
324.0,1,1,0,24,0,55,500.0,bronze,1,1
324.0,1,1,0,24,0,55,500.0,bronze,1,1
324.0,1,1,0,24,0,55,500.0,bronze,1,1
324.0,1,1,0,24,0,55,500.0,bronze,1,1
324.0,1,1,0,24,0,55,500.0,bronze,1,1
324.0,1,1,0,24,0,55,500.0,bronze,1,1
324.0,1,1,0,24,0,55,500.0,bronze,1,1
324.0,1,1,0,24,0,55,500.0,bronze,1,1
324.0,1,1,0,24,0,55,500.0,bronze,1,1
324.0,1,1,0,24,0,55,500.0,bronze,1,1
324.0,1,1,0,24,0,55,500.0,bronze,1,1
500.0,1,0,0,1,0,25,477.0,bronze,0,0
500.0,0,0,0,1,0,46,375.0,free,0,1
280.0,1,1,0,1,0,57,500.0,bronze,0,1
250.0,1,0,0,1,0,36,250.0,bronze,0,0
500.0,1,1,0,1,0,58,375.0,free,0,1
375.0,0,1,0,1,0,46,500.0,bronze,0,1
377.0,1,1,0,10,0,49,500.0,bronze,0,1
375.0,1,1,1,8,0,37,500.0,bronze,1,0
450.0,0,1,1,1,0,33,450.0,silver,0,1
500.0,1,0,0,1,0,59,375.0,free,1,1
500.0,1,0,0,1,0,55,375.0,free,1,1
375.0,0,0,0,1,0,49,500.0,bronze,0,0
90.0,1,1,0,1,0,28,80.0,bronze,1,0
370.0,0,0,0,1,0,26,500.0,free,0,0
375.0,1,0,0,1,0,28,500.0,free,0,1
500.0,0,0,0,1,0,43,353.0,bronze,0,1
500.0,1,1,3,27,0,50,500.0,bronze,1,1
375.0,0,1,0,296,0,47,500.0,bronze,0,0
500.0,0,0,0,1,0,21,375.0,free,0,0
500.0,0,0,0,1,0,58,375.0,free,0,0
375.0,0,1,0,1,0,23,500.0,bronze,0,0
227.0,0,0,0,1,0,52,227.0,free,0,1
500.0,0,1,6,10,0,29,352.0,bronze,0,0
375.0,1,0,0,1,0,52,500.0,free,1,0
500.0,1,0,0,1,0,60,375.0,free,1,1
457.0,1,1,5,3,0,38,500.0,bronze,0,0
457.0,1,1,5,3,0,38,500.0,bronze,0,0
457.0,1,1,5,3,0,38,500.0,bronze,0,0
457.0,1,1,5,3,0,38,500.0,bronze,0,0
500.0,0,0,0,1,0,29,375.0,bronze,0,1
284.0,1,1,0,1,0,35,284.0,bronze,1,0
500.0,1,1,1,1,0,54,500.0,silver,0,1
241.0,1,1,0,1,0,58,500.0,bronze,0,1
375.0,0,0,0,1,0,44,500.0,silver,0,1
96.0,0,0,0,1,0,42,128.0,bronze,0,1
375.0,0,1,0,1,0,42,500.0,free,0,0
160.0,1,1,0,3,0,55,113.0,bronze,1,1
375.0,0,0,0,1,0,54,500.0,silver,0,0
500.0,0,1,0,1,0,43,375.0,bronze,0,0
419.0,1,0,0,1,0,47,500.0,free,0,0
500.0,0,0,0,1,0,55,375.0,bronze,0,0
500.0,1,1,0,1,0,42,349.0,bronze,1,0
375.0,1,1,0,1,0,60,500.0,bronze,0,0
456.0,1,1,0,20,0,60,500.0,bronze,1,1
500.0,1,1,0,9,0,57,427.0,bronze,1,1
194.0,1,1,0,1,0,49,259.0,bronze,1,0
375.0,1,0,0,1,0,60,500.0,bronze,1,1
119.0,0,1,0,1,0,49,119.0,bronze,0,1
384.0,1,1,0,1,0,57,500.0,bronze,1,1
500.0,1,0,0,1,0,57,319.0,free,1,1
375.0,1,0,0,1,0,36,500.0,bronze,0,0
346.0,1,1,0,3,0,46,500.0,silver,0,0
375.0,0,0,0,1,0,44,500.0,free,0,0
375.0,0,0,0,1,0,56,500.0,gold,0,0
381.0,1,1,0,3,0,45,381.0,bronze,1,1
500.0,0,1,0,1,0,60,346.0,bronze,0,1
500.0,0,0,0,1,0,53,332.0,bronze,0,0
280.0,0,1,0,5,0,59,500.0,bronze,0,1
280.0,0,1,0,5,0,59,500.0,bronze,0,1
280.0,0,1,0,5,0,59,500.0,bronze,0,1
280.0,0,1,0,5,0,59,500.0,bronze,0,1
280.0,0,1,0,5,0,59,500.0,bronze,0,1
375.0,0,1,0,100,0,48,500.0,bronze,0,0
500.0,1,0,0,1,0,48,343.0,bronze,0,0
499.0,0,0,0,1,0,57,333.0,bronze,0,1
46.0,1,1,3,1,0,60,173.0,silver,0,1
500.0,0,0,0,1,0,60,333.0,free,0,0
375.0,1,0,0,1,0,51,500.0,bronze,1,1
231.0,0,1,0,1,0,60,163.0,bronze,0,1
375.0,0,0,0,1,0,59,500.0,free,0,0
375.0,1,0,1,1,0,45,500.0,free,1,0
339.0,0,0,0,1,0,25,385.0,free,0,0
375.0,0,0,0,1,0,38,500.0,silver,0,0
231.0,0,1,0,1,0,28,147.0,bronze,0,1
400.0,0,1,2,997,0,54,500.0,bronze,0,0
240.0,0,1,0,100,0,34,162.0,bronze,0,0
500.0,0,0,0,1,0,55,375.0,bronze,0,1
500.0,0,0,0,1,0,56,500.0,bronze,0,1
500.0,0,1,1,1,0,60,280.0,bronze,0,1
281.0,0,1,0,1,0,36,500.0,silver,0,0
240.0,1,1,3,1,0,32,434.0,bronze,0,0
500.0,1,1,0,10,0,51,375.0,bronze,0,1
500.0,0,1,0,4,0,54,498.0,bronze,0,1
500.0,0,0,0,1,0,32,375.0,free,0,0
281.0,0,0,0,1,0,17,500.0,bronze,0,1
500.0,0,1,0,1,1,50,375.0,gold_special,0,0
325.0,1,1,0,1,0,45,500.0,bronze,0,0
500.0,1,1,0,1,0,41,375.0,silver,0,0
281.0,1,1,10,27,0,60,500.0,gold,0,0
280.0,0,1,0,999,0,22,500.0,bronze,0,0
375.0,0,0,0,1,0,26,500.0,bronze,0,1
192.0,0,1,0,1,0,36,136.0,bronze,0,1
375.0,1,0,0,1,0,60,500.0,silver,0,0
280.0,1,0,1,1,0,13,500.0,free,0,1
500.0,1,0,0,1,0,35,375.0,bronze,0,1
120.0,0,0,0,1,0,17,160.0,bronze,0,0
500.0,0,0,0,1,0,60,375.0,bronze,0,1
500.0,1,0,0,1,0,57,346.0,bronze,1,1
375.0,0,0,0,1,0,50,500.0,bronze,0,0
500.0,0,0,0,1,0,36,339.0,bronze,0,1
500.0,0,0,0,1,0,60,375.0,free,0,0
225.0,1,1,0,1,0,37,300.0,bronze,0,0
500.0,0,1,8,1,0,58,500.0,bronze,0,0
500.0,0,0,0,2,0,17,375.0,gold_premium,0,0
375.0,0,0,0,1,0,50,500.0,free,0,1
500.0,0,0,0,1,0,37,333.0,free,0,1
375.0,1,1,0,1,0,30,500.0,bronze,1,1
250.0,1,0,0,1,0,60,223.0,bronze,0,1
350.0,1,1,1,1,0,60,500.0,bronze,1,0
486.0,0,0,0,1,0,53,500.0,bronze,1,0
400.0,1,1,0,1,0,36,400.0,bronze,1,1
344.0,0,0,0,1,0,37,500.0,gold_premium,0,0
500.0,0,1,0,1,0,23,375.0,bronze,0,0
375.0,1,1,0,1,0,58,500.0,bronze,1,0
375.0,0,1,0,1,0,43,500.0,bronze,0,0
500.0,0,0,1,99,0,28,281.0,bronze,0,0
375.0,0,0,0,1,0,40,500.0,free,0,1
500.0,1,0,0,1,0,45,375.0,free,0,0
246.0,0,0,0,1,0,33,500.0,free,0,0
357.0,1,1,0,10,0,57,500.0,bronze,0,1
276.0,0,1,0,1,0,47,490.0,bronze,0,0
281.0,0,0,0,1,0,17,500.0,free,0,1
200.0,1,1,0,10,0,51,200.0,bronze,1,0
500.0,1,0,0,1,0,48,375.0,bronze,0,1
332.0,0,0,0,1,0,55,500.0,bronze,0,1
500.0,0,0,0,1,0,23,375.0,free,0,0
500.0,0,0,0,1,0,23,375.0,free,0,0
109.0,1,0,0,1,0,31,500.0,free,0,0
375.0,0,1,0,1,0,35,500.0,bronze,0,0
500.0,0,0,0,1,0,40,345.0,bronze,0,1
160.0,1,1,0,1,0,43,314.0,bronze,0,0
500.0,0,1,0,3,0,49,347.0,bronze,0,0
375.0,1,0,0,1,0,60,500.0,bronze,1,1
281.0,0,1,0,5,0,35,500.0,bronze,0,1
500.0,0,0,0,1,0,35,375.0,bronze,0,1
500.0,1,0,0,1,0,39,375.0,free,0,0
375.0,0,0,1,1,0,36,500.0,free,0,1
399.0,0,1,4,1,0,58,500.0,silver,0,0
193.0,1,1,0,1,0,60,258.0,bronze,0,1
500.0,1,1,4,6,1,46,490.0,gold_special,1,1
355.0,1,1,8,1,0,27,442.0,bronze,1,0
375.0,0,0,0,1,0,23,500.0,silver,0,0
375.0,1,0,0,1,0,40,500.0,free,1,1
500.0,0,1,0,1,0,13,375.0,bronze,0,0
331.0,1,1,0,1,0,51,500.0,bronze,1,1
450.0,1,0,0,1,0,59,279.0,free,1,1
221.0,1,1,0,1,1,24,228.0,silver,1,1
500.0,1,0,0,1,0,60,408.0,bronze,0,0
500.0,1,1,5,1,0,58,500.0,bronze,0,1
375.0,0,0,0,1,0,53,500.0,free,1,1
333.0,1,1,2,71,0,28,500.0,bronze,0,0
500.0,1,0,0,1,0,49,375.0,bronze,1,1
375.0,0,0,0,1,0,50,500.0,gold,0,0
333.0,1,0,0,1,0,59,500.0,free,0,0
400.0,1,1,3,1,0,60,400.0,bronze,0,0
280.0,1,0,0,1,0,36,500.0,free,0,0
220.0,1,1,0,20,0,58,220.0,bronze,0,0
500.0,1,1,0,1,0,44,498.0,bronze,1,0
500.0,0,1,3,1,0,60,375.0,bronze,0,1
500.0,1,1,0,9999,1,59,500.0,gold_special,0,1
293.0,1,1,0,1,0,54,200.0,bronze,1,1
374.0,1,0,0,1,0,60,500.0,bronze,0,1
500.0,1,1,0,1,0,60,280.0,bronze,1,1
200.0,0,1,0,999,0,16,58.0,bronze,0,0
241.0,1,1,0,5,0,54,500.0,bronze,1,0
500.0,1,1,1,99,0,55,375.0,bronze,0,1
375.0,0,1,0,1,0,21,500.0,bronze,0,0
500.0,0,0,0,1,0,42,375.0,free,0,1
375.0,1,1,0,1,0,29,500.0,bronze,0,0
500.0,1,0,0,1,0,52,375.0,bronze,0,1
439.0,1,1,7,100,0,55,500.0,silver,1,0
281.0,0,0,0,1,0,47,500.0,free,0,1
500.0,0,0,0,1,0,43,375.0,silver,0,0
375.0,1,1,2,18,1,54,500.0,bronze,0,0
500.0,0,0,0,1,0,58,375.0,bronze,0,1
281.0,0,0,0,1,0,18,500.0,free,0,0
162.0,1,1,0,1,0,40,500.0,bronze,0,1
500.0,1,1,1,1,0,35,338.0,bronze,0,0
500.0,1,1,1,1,0,58,374.0,bronze,0,0
375.0,1,0,0,1,0,38,500.0,bronze,0,0
375.0,1,1,1,1,0,52,500.0,bronze,0,0
239.0,1,0,0,1,0,46,500.0,bronze,0,0
500.0,1,1,3,2,0,60,500.0,silver,1,1
374.0,1,1,7,82,0,59,500.0,bronze,0,0
500.0,0,0,0,1,0,49,375.0,free,0,1
361.0,0,1,2,97,0,53,500.0,bronze,0,0
499.0,1,0,0,1,0,56,354.0,bronze,1,1
281.0,0,0,0,1,0,56,500.0,free,0,0
500.0,1,0,0,1,0,60,374.0,bronze,0,0
500.0,0,0,0,1,0,15,375.0,bronze,0,0
500.0,1,1,16,2,0,59,500.0,gold,1,1
338.0,1,1,4,1,0,54,500.0,bronze,1,0
500.0,1,0,0,1,0,41,186.0,free,0,1
499.0,1,0,0,1,0,60,287.0,bronze,0,0
500.0,1,1,38,3,0,58,500.0,silver,0,1
375.0,0,1,0,10,0,22,500.0,bronze,0,1
375.0,0,0,0,1,0,45,500.0,bronze,0,1
322.0,0,1,23,14,0,17,500.0,bronze,1,1
281.0,1,0,0,1,0,32,500.0,free,0,0
225.0,0,1,0,1,0,53,300.0,bronze,0,0
500.0,1,0,0,1,0,30,362.0,bronze,1,1
400.0,1,1,0,1,0,59,400.0,bronze,0,1
500.0,1,0,0,1,0,16,375.0,free,1,1
500.0,1,0,0,1,0,54,472.0,free,0,1
500.0,1,1,1,1,0,36,280.0,gold,1,1
500.0,1,0,0,1,0,60,497.0,bronze,0,1
489.0,0,1,0,50,0,22,372.0,bronze,0,0
374.0,1,1,0,16,0,58,500.0,bronze,0,0
500.0,1,0,0,1,0,57,333.0,bronze,1,1
500.0,0,0,0,1,0,32,281.0,free,0,0
500.0,0,1,0,5,1,18,375.0,bronze,0,0
500.0,0,1,0,5,1,18,375.0,bronze,0,0
500.0,0,1,0,5,1,18,375.0,bronze,0,0
500.0,0,1,0,5,1,18,375.0,bronze,0,0
500.0,0,1,0,5,1,18,375.0,bronze,0,0
500.0,0,1,0,1,0,41,437.0,bronze,0,0
500.0,0,0,0,1,0,54,353.0,bronze,0,0
270.0,0,0,0,1,0,42,187.0,free,0,1
375.0,1,0,0,1,0,60,500.0,free,1,1
500.0,0,1,0,10,1,37,338.0,gold_special,0,0
281.0,1,0,3,7,0,60,500.0,bronze,0,0
354.0,1,1,0,2,0,50,354.0,bronze,0,1
500.0,0,1,0,1,0,51,375.0,bronze,0,0
500.0,1,1,0,1,0,52,375.0,bronze,0,1
500.0,0,1,0,1,0,54,375.0,bronze,1,1
375.0,0,0,0,1,0,35,500.0,bronze,0,1
480.0,1,1,0,1,0,25,328.0,bronze,0,0
375.0,0,0,0,1,0,23,500.0,bronze,0,0
500.0,1,0,0,1,0,56,281.0,bronze,0,0
387.0,1,1,1,1,1,31,500.0,gold_special,1,0
500.0,0,1,0,160,0,46,273.0,silver,0,1
